"3120388","K0EFJ - Brian ","Private Call","No","","","","",""
"3120389","N0MEI - Robert ","Private Call","No","","","","",""
"3120390","N3LRH - Leon ","Private Call","No","","","","",""
"3120391","KY0C - John ","Private Call","No","","","","",""
"3120392","N0IOK - Bruce ","Private Call","No","","","","",""
"3120393","KE0KFP - Elijah ","Private Call","No","","","","",""
"3120394","N0IOK - Bruce ","Private Call","No","","","","",""
"3120396","AC0HY - W ","Private Call","No","","","","",""
"3120397","AG0V - Auburn ","Private Call","No","","","","",""
"3120398","KE0KSN - William","Private Call","No","","","","",""
"3120399","N0ZSG - Brian ","Private Call","No","","","","",""
"3120400","N0XRM - Michael ","Private Call","No","","","","",""
"3120401","KE0QEL - Kaiden ","Private Call","No","","","","",""
"3120402","N0XVM - Gregory ","Private Call","No","","","","",""
"3120403","AL7EK - A ","Private Call","No","","","","",""
"3129060","WB0BAV - Wally ","Private Call","No","","","","",""
"3129073","AD0KA - John ","Private Call","No","","","","",""
"3129074","AD0KA - John ","Private Call","No","","","","",""
"3129301","KE0MPG - Richard","Private Call","No","","","","",""
"3129327","WL7YQ - Steve ","Private Call","No","","","","",""
"3129342","N0EKP - Thomas ","Private Call","No","","","","",""
"3129369","N0SNP - Stephen ","Private Call","No","","","","",""
"3129453","K0JAA - Jason ","Private Call","No","","","","",""
"3129458","WL7YQ - Stephen ","Private Call","No","","","","",""
"3129508","KD0FFP - James ","Private Call","No","","","","",""
"3129556","N0CBR - Chadwick","Private Call","No","","","","",""
"3129678","KE0DWD - Richard","Private Call","No","","","","",""
"3129679","N0CBR - Chadwick","Private Call","No","","","","",""
"3129054","W0HL - Dennis ","Private Call","No","","","","",""
"3129055","W0HL - Dennis ","Private Call","No","","","","",""
"3129087","N0RJ - Ronald ","Private Call","No","","","","",""
"3129093","N0GSE - Gary ","Private Call","No","","","","",""
"3129189","KB0VRM - Gary ","Private Call","No","","","","",""
"3129437","N0FZF - Norman ","Private Call","No","","","","",""
"3129550","KC0KYE - Kevin ","Private Call","No","","","","",""
"3129026","N0GSG - Tom ","Private Call","No","","","","",""
"3129043","KD0EAV - Jeremy ","Private Call","No","","","","",""
"3129048","KD0MDL - Jennife","Private Call","No","","","","",""
"3129077","KD0HMH - Scott ","Private Call","No","","","","",""
"3129078","KD0HMH - Scott ","Private Call","No","","","","",""
"3129081","KD0NKQ - Jean ","Private Call","No","","","","",""
"3129082","N0RJC - Daniel ","Private Call","No","","","","",""
"3129091","K0KCI - Ryan ","Private Call","No","","","","",""
"3129095","AI0T - Dale ","Private Call","No","","","","",""
"3129096","N0TZQ - Robert ","Private Call","No","","","","",""
"3129098","KO0TER - David ","Private Call","No","","","","",""
"3129101","W0WJB - William ","Private Call","No","","","","",""
"3129102","W0WJB - William ","Private Call","No","","","","",""
"3129103","W0WJB - William ","Private Call","No","","","","",""
"3129110","W0ZXH - Jerry ","Private Call","No","","","","",""
"3129111","N0WW - Keith ","Private Call","No","","","","",""
"3129117","W0NQX - Robert ","Private Call","No","","","","",""
"3129120","W0OEM - Kansas ","Private Call","No","","","","",""
"3129122","N0WW - Keith ","Private Call","No","","","","",""
"3129124","AC0MK - Ed ","Private Call","No","","","","",""
"3129130","KB0AJQ - James ","Private Call","No","","","","",""
"3129133","KD0HKD - Randy ","Private Call","No","","","","",""
"3129137","KA0JJH - Wayne ","Private Call","No","","","","",""
"3129139","KC0YT - Charlott","Private Call","No","","","","",""
"3129147","N0ZOJ - Matt ","Private Call","No","","","","",""
"3129148","KA0SXY - Dennis ","Private Call","No","","","","",""
"3129149","AA0DV - Fredrick","Private Call","No","","","","",""
"3129150","KC9MGE - Robert ","Private Call","No","","","","",""
"3129151","KD0NBO - Brian ","Private Call","No","","","","",""
"3129152","KD0NBO - Brian ","Private Call","No","","","","",""
"3129153","KD0NBO - Brian ","Private Call","No","","","","",""
"3129154","KC9MGE - Robert ","Private Call","No","","","","",""
"3129157","N0ZOJ - Matt ","Private Call","No","","","","",""
"3129161","AK0SK - Sila ","Private Call","No","","","","",""
"3129168","KD0WIP - John ","Private Call","No","","","","",""
"3129169","KD0WIP - John ","Private Call","No","","","","",""
"3129170","KC0CZT - Remingt","Private Call","No","","","","",""
"3129182","WA0TJT - Keith ","Private Call","No","","","","",""
"3129184","KE0DSV - David ","Private Call","No","","","","",""
"3129185","WB0LBZ - Jacob ","Private Call","No","","","","",""
"3129191","W0NQX - Robert ","Private Call","No","","","","",""
"3129192","KS1ANG - Judith ","Private Call","No","","","","",""
"3129193","N0NUT - Richard ","Private Call","No","","","","",""
"3129197","N0EIR - David ","Private Call","No","","","","",""
"3129217","KE0KJM - Salvato","Private Call","No","","","","",""
"3129221","KC1CGR - Anthony","Private Call","No","","","","",""
"3129222","AB4MA - Curtis ","Private Call","No","","","","",""
"3129242","KE0HGU - Mark ","Private Call","No","","","","",""
"3129248","K0CML - Charles ","Private Call","No","","","","",""
"3129258","KE0LXP - Tucker ","Private Call","No","","","","",""
"3129278","KY0DZ - Barry ","Private Call","No","","","","",""
"3129318","W0OES - Robert ","Private Call","No","","","","",""
"3129336","KA0SXY - Dennis ","Private Call","No","","","","",""
"3129337","AA0GO - Michael ","Private Call","No","","","","",""
"3129338","N0UIW - Karen ","Private Call","No","","","","",""
"3129339","N0ATM - Robert ","Private Call","No","","","","",""
"3129348","KE0NVR - Craig ","Private Call","No","","","","",""
"3129372","N0BKE - Mark ","Private Call","No","","","","",""
"3129373","N0AEP - Amy ","Private Call","No","","","","",""
"3129383","K0RGH - Richard ","Private Call","No","","","","",""
"3129390","N0UYN - Dennis ","Private Call","No","","","","",""
"3129406","W0DLK - Deborah ","Private Call","No","","","","",""
"3129412","W0AO - Robert ","Private Call","No","","","","",""
"3129414","K0DEZ - Paul ","Private Call","No","","","","",""
"3129438","N0DAG - William ","Private Call","No","","","","",""
"3129445","N0DAG - William ","Private Call","No","","","","",""
"3129456","W0TBL - Tucker ","Private Call","No","","","","",""
"3129463","KC0YEP - Cecil ","Private Call","No","","","","",""
"3129469","N3PDT - Paul ","Private Call","No","","","","",""
"3129484","KC0HI - Howard ","Private Call","No","","","","",""
"3129568","AC0QK - Ralph ","Private Call","No","","","","",""
"3129573","NG0N - Frank ","Private Call","No","","","","",""
"3129587","KB0DKK - James ","Private Call","No","","","","",""
"3129593","K9AAL - George ","Private Call","No","","","","",""
"3129596","KE0KLS - Andrew ","Private Call","No","","","","",""
"3129599","AA0RN - Aaron ","Private Call","No","","","","",""
"3129612","AD0AF - Timothy ","Private Call","No","","","","",""
"3129632","KE0OWU - Wayne ","Private Call","No","","","","",""
"3129676","W0CCM - Chad ","Private Call","No","","","","",""
"3129683","WD0FNC - David ","Private Call","No","","","","",""
"31201","BM BYRG","Group Call","No","","","","",""
"31297","SW MO SkyWarn","Group Call","No","","","","",""
"31205","KC Skywarn","Group Call","No","","","","",""
"31298","KCN ARES","Group Call","No","","","","",""
"9990","BM Parrot","Private Call","No","","","","",""
"31294","NW Missouri","Group Call","No","","","","",""
"31299","CASS County ARES","Group Call","No","","","","",""
"2","LCL 2","Group Call","No","","","","",""
"31292","STL Metro","Group Call","No","","","","",""
"9","Local 9 Reflectr","Group Call","No","","","","",""
"314016","Local SCARS","Group Call","No","","","","",""
"31095","Call Region 5","Group Call","No","","","","",""
"3100","US","Group Call","No","","","","",""
"310","NA - TAC 310","Group Call","No","","","","",""
"311","NA - TAC 311","Group Call","No","","","","",""
"312","NA - TAC 312","Group Call","No","","","","",""
"955","Worldwide YL","Group Call","No","","","","",""
"93","North America","Group Call","No","","","","",""
"91","Worldwide","Group Call","No","","","","",""
"3101","Alabama","Group Call","No","","","","",""
"3102","Alaska","Group Call","No","","","","",""
"3104","Arizona","Group Call","No","","","","",""
"3106","California","Group Call","No","","","","",""
"3108","Colorado","Group Call","No","","","","",""
"3109","Connecticut","Group Call","No","","","","",""
"3110","Delaware","Group Call","No","","","","",""
"3111","D.C.","Group Call","No","","","","",""
"3112","Florida","Group Call","No","","","","",""
"3113","Georgia","Group Call","No","","","","",""
"3115","Hawaii","Group Call","No","","","","",""
"3116","Idaho","Group Call","No","","","","",""
"3117","Illinois","Group Call","No","","","","",""
"3118","Indiana","Group Call","No","","","","",""
"3119","Iowa","Group Call","No","","","","",""
"3121","Kentucky","Group Call","No","","","","",""
"3122","Louisiana","Group Call","No","","","","",""
"3123","Maine","Group Call","No","","","","",""
"3124","Maryland","Group Call","No","","","","",""
"3125","Massachusetts","Group Call","No","","","","",""
"3126","Michigan","Group Call","No","","","","",""
"3127","Minnesota","Group Call","No","","","","",""
"3128","Mississippi","Group Call","No","","","","",""
"3130","Montana","Group Call","No","","","","",""
"3132","Nevada","Group Call","No","","","","",""
"3133","New Hampshire","Group Call","No","","","","",""
"3134","New Jersey","Group Call","No","","","","",""
"3135","New Mexico","Group Call","No","","","","",""
"3136","New York","Group Call","No","","","","",""
"3137","North Carolina","Group Call","No","","","","",""
"3138","North Dakota","Group Call","No","","","","",""
"3139","Ohio","Group Call","No","","","","",""
"3141","Oregon","Group Call","No","","","","",""
"3142","Pennsylvania","Group Call","No","","","","",""
"3144","Rhode Island","Group Call","No","","","","",""
"3145","South Carolina","Group Call","No","","","","",""
"3146","South Dakota","Group Call","No","","","","",""
"3147","Tennessee","Group Call","No","","","","",""
"3148","Texas","Group Call","No","","","","",""
"3149","Utah","Group Call","No","","","","",""
"3150","Vermont","Group Call","No","","","","",""
"3151","Virginia","Group Call","No","","","","",""
"3153","Washington","Group Call","No","","","","",""
"3154","West Virginia","Group Call","No","","","","",""
"3155","Wisconsin","Group Call","No","","","","",""
"3156","Wyoming","Group Call","No","","","","",""
"1","WorldWide","Group Call","No","","","","",""
"3","NorthAmerica","Group Call","No","","","","",""
"3169","MidwestRegional","Group Call","No","","","","",""
"13","WWEnglish","Group Call","No","","","","",""
"113","UAEnglish1","Group Call","No","","","","",""
"123","UAEnglish2","Group Call","No","","","","",""
"410","TAC410","Group Call","No","","","","",""
"133","USA","Group Call","No","","","","",""
"99","Simplex","Group Call","No","","","","",""
"9998","Parriot","Group Call","No","","","","",""
"4000","Disc","Private Call","Yes","","","","",""
"5000","Status","Private Call","Yes","","","","",""
"9000","XRF000D","Group Call","Yes","","","","",""
"9502","XRF250B","Group Call","Yes","","","","",""
"31090","Area 0","Group Call","Yes","","","","",""
"31210","XRF210D","Group Call","Yes","","","","",""
"31241","XRF336C","Group Call","Yes","","","","",""
"31254","XRF054C","Group Call","Yes","","","","",""
"31281","XRF813A","Group Call","Yes","","","","",""
"310501","NSX Local","Group Call","Yes","","","","",""
"310502","Harrison","Group Call","Yes","","","","",""
"310506","310506","Group Call","Yes","","","","",""
"310507","Ridgeway","Group Call","Yes","","","","",""
"310508","Conway","Group Call","Yes","","","","",""
"310512","Cabot","Group Call","Yes","","","","",""
"310514","Jonesboro","Group Call","Yes","","","","",""
"310515","Russellville","Group Call","Yes","","","","",""
"310516","310516","Group Call","Yes","","","","",""
"145210","145210","Group Call","No","","","","",""
"145290","145290","Group Call","No","","","","",""
"918","YOTA","Group Call","No","","","","",""
"9071","JOTA Tac 1","Group Call","No","","","","",""
"9072","JOTA Tac 2","Group Call","No","","","","",""
"9911","Emcom US","Group Call","No","","","","",""
"9999","NorCal Meter","Group Call","No","","","","",""
"91665","Marines RNLMC","Group Call","No","","","","",""
"313","TAC 313 USA","Group Call","No","","","","",""
"314","TAC 314 USA","Group Call","No","","","","",""
"315","TAC 315 USA","Group Call","No","","","","",""
"316","TAC 316 USA","Group Call","No","","","","",""
"317","TAC 317 USA","Group Call","No","","","","",""
"318","TAC 318 USA","Group Call","No","","","","",""
"319","TAC 319 USA","Group Call","No","","","","",""
"3160","BMUSA Admins","Group Call","No","","","","",""
"3166","DVSwitch","Group Call","No","","","","",""
"3167","Allstar","Group Call","No","","","","",""
"3171","NoCo","Group Call","No","","","","",""
"3172","Northeast","Group Call","No","","","","",""
"3173","Mid-Atlantic","Group Call","No","","","","",""
"3174","Southeast","Group Call","No","","","","",""
"3175","Southern Plains","Group Call","No","","","","",""
"3176","Southwest","Group Call","No","","","","",""
"3177","Mountain","Group Call","No","","","","",""
"3185","CACTUS","Group Call","No","","","","",""
"3190","NorPA","Group Call","No","","","","",""
"31010","Alabama Link","Group Call","No","","","","",""
"31012","QuadNet-BM","Group Call","No","","","","",""
"31014","HSV","Group Call","No","","","","",""
"31051","ARWX","Group Call","No","","","","",""
"31059","E.A.R.S.","Group Call","No","","","","",""
"31060","PVARC","Group Call","No","","","","",""
"31061","Cal 1","Group Call","No","","","","",""
"31062","Mountain West","Group Call","No","","","","",""
"31063","Mountain West 1","Group Call","No","","","","",""
"31064","Santa Clara Coun","Group Call","No","","","","",""
"31065","NorCal AllStar","Group Call","No","","","","",""
"31066","SoCal","Group Call","No","","","","",""
"31067","SoCal 1","Group Call","No","","","","",""
"31068","NorCal","Group Call","No","","","","",""
"31069","NorCal 1","Group Call","No","","","","",""
"31070","VCDRC","Group Call","No","","","","",""
"31071","VCDRC 2","Group Call","No","","","","",""
"31072","TARA","Group Call","No","","","","",""
"31073","SBARC","Group Call","No","","","","",""
"31074","Tri-Counties","Group Call","No","","","","",""
"31076","CDM","Group Call","No","","","","",""
"31077","PAPA DMR","Group Call","No","","","","",""
"31078","XLX013D PAPA","Group Call","No","","","","",""
"31079","Alert Radio","Group Call","No","","","","",""
"31080","Colorado Chat","Group Call","No","","","","",""
"31081","Park County Colo","Group Call","No","","","","",""
"31089","Hytera USA","Group Call","No","","","","",""
"31091","USA - Area 1 464","Group Call","No","","","","",""
"31092","USA - Area 2 464","Group Call","No","","","","",""
"31093","USA - Area 3 464","Group Call","No","","","","",""
"31094","USA - Area 4 464","Group Call","No","","","","",""
"31096","USA - Area 6 464","Group Call","No","","","","",""
"31097","USA - Area 7 464","Group Call","No","","","","",""
"31098","USA - Area 8 464","Group Call","No","","","","",""
"31099","USA - Area 9 464","Group Call","No","","","","",""
"31116","The After-Net","Group Call","No","","","","",""
"31120","TAC- Florida","Group Call","No","","","","",""
"31121","First Coast DMR","Group Call","No","","","","",""
"31122","WC Florida","Group Call","No","","","","",""
"31123","Treasure Coast","Group Call","No","","","","",""
"31124","South-East-Flori","Group Call","No","","","","",""
"31125","Disney-Network","Group Call","No","","","","",""
"31128","NE FL ARES","Group Call","No","","","","",""
"31129","Space Coast","Group Call","No","","","","",""
"31131","Atlanta Metro","Group Call","No","","","","",""
"31150","Hawaii 2","Group Call","No","","","","",""
"31151","Maui County","Group Call","No","","","","",""
"31152","Honolulu County","Group Call","No","","","","",""
"31153","Hawaii County","Group Call","No","","","","",""
"31154","Kauai County","Group Call","No","","","","",""
"31160","ARES Idaho","Group Call","No","","","","",""
"31161","ARES ID N","Group Call","No","","","","",""
"31162","ARES ID CENTRAL","Group Call","No","","","","",""
"31163","W9RCG Robert","Group Call","No","","","","",""
"31164","ARES ID SE","Group Call","No","","","","",""
"31165","ARES ID SW","Group Call","No","","","","",""
"31166","TC ID ARES","Group Call","No","","","","",""
"31171","IL-Fusion","Group Call","No","","","","",""
"31172","CHI-NET","Group Call","No","","","","",""
"31178","WXCTAC","Group Call","No","","","","",""
"31179","Cnt IL Wires-X","Group Call","No","","","","",""
"31180","Indiana Chat","Group Call","No","","","","",""
"31181","Indiana Analog","Group Call","No","","","","",""
"31189","Crossroads State","Group Call","No","","","","",""
"31190","Iowa Chat","Group Call","No","","","","",""
"31191","IA DSM 1","Group Call","No","","","","",""
"31192","IA ALO 2","Group Call","No","","","","",""
"31193","IA NW 3","Group Call","No","","","","",""
"31194","IA SW 4","Group Call","No","","","","",""
"31195","IA SE 5","Group Call","No","","","","",""
"31196","IA CID 6","Group Call","No","","","","",""
"31198","NWS DVN","Group Call","No","","","","",""
"31199","NWS DMX/SEOC","Group Call","No","","","","",""
"31202","BYRG 2","Group Call","No","","","","",""
"31204","CKRG","Group Call","No","","","","",""
"31207","QRM Chat Room","Group Call","No","","","","",""
"31208","WY CO RACES","Group Call","No","","","","",""
"31209","WY CO CERT","Group Call","No","","","","",""
"31211","KY ARES Statewid","Group Call","No","","","","",""
"31229","ArkLaTex","Group Call","No","","","","",""
"31261","Mi5-STATEWIDE1","Group Call","No","","","","",""
"31262","Mi5-STATEWIDE2","Group Call","No","","","","",""
"31263","Mi5-EVENT1","Group Call","No","","","","",""
"31265","Mi5-EVENT3","Group Call","No","","","","",""
"31268","UP of Michigan","Group Call","No","","","","",""
"31269","WMTG","Group Call","No","","","","",""
"31271","MNDMR","Group Call","No","","","","",""
"31274","AARG","Group Call","No","","","","",""
"31293","Branson Area","Group Call","No","","","","",""
"31300","Montana Chat","Group Call","No","","","","",""
"31301","MPRG","Group Call","No","","","","",""
"31302","MPRG 2","Group Call","No","","","","",""
"31303","BGV","Group Call","No","","","","",""
"31304","NW7RG-USA","Group Call","No","","","","",""
"31321","Nevada 1","Group Call","No","","","","",""
"31322","VOAD","Group Call","No","","","","",""
"31325","HXO","Group Call","No","","","","",""
"31326","Micro-Node","Group Call","No","","","","",""
"31327","Las Vegas","Group Call","No","","","","",""
"31328","SNARS (Reno/Taho","Group Call","No","","","","",""
"31329","SNARS 2","Group Call","No","","","","",""
"31340","NJPAAsterisk","Group Call","No","","","","",""
"31341","South Jersey","Group Call","No","","","","",""
"31342","North Jersey","Group Call","No","","","","",""
"31360","NY-NJ-PA TriStat","Group Call","No","","","","",""
"31361","Upstate NY","Group Call","No","","","","",""
"31362","NY-Metro","Group Call","No","","","","",""
"31363","ADK","Group Call","No","","","","",""
"31364","Lower Hudson Val","Group Call","No","","","","",""
"31365","K2MAK","Group Call","No","","","","",""
"31366","NY METRO ARES","Group Call","No","","","","",""
"31367","Southern Tier NY","Group Call","No","","","","",""
"31368","Mid-Hudson Valle","Group Call","No","","","","",""
"31369","Western NY","Group Call","No","","","","",""
"31371","Triangle, NC","Group Call","No","","","","",""
"31390","Ohio TAC","Group Call","No","","","","",""
"31391","NorthEast Ohio","Group Call","No","","","","",""
"31400","OK TAC","Group Call","No","","","","",""
"31403","YSF Oklahoma Lin","Group Call","No","","","","",""
"31410","Oregon TAC","Group Call","No","","","","",""
"31419","RepeaterBook","Group Call","No","","","","",""
"31420","PEMA ACS","Group Call","No","","","","",""
"31421","PA Tac","Group Call","No","","","","",""
"31422","Western PA","Group Call","No","","","","",""
"31428","RF-IT","Group Call","No","","","","",""
"31429","Zednet","Group Call","No","","","","",""
"31441","Rhode Island Cha","Group Call","No","","","","",""
"31444","Rhode Island Dig","Group Call","No","","","","",""
"31456","Low Country","Group Call","No","","","","",""
"31457","Upstate","Group Call","No","","","","",""
"31458","Midlands","Group Call","No","","","","",""
"31459","Pee Dee, SC","Group Call","No","","","","",""
"31470","Mid-South Chat","Group Call","No","","","","",""
"31471","Memphis-MidSouth","Group Call","No","","","","",""
"31472","NWS-Skywarn","Group Call","No","","","","",""
"31473","Knox-Metro area","Group Call","No","","","","",""
"31477","Gatlinburg","Group Call","No","","","","",""
"31479","The Light","Group Call","No","","","","",""
"31480","TX Chat","Group Call","No","","","","",""
"31481","North Texas","Group Call","No","","","","",""
"31482","South Texas","Group Call","No","","","","",""
"31483","West Texas","Group Call","No","","","","",""
"31484","SouthEast Texas","Group Call","No","","","","",""
"31485","Amarillo wires-x","Group Call","No","","","","",""
"31488","Texas-Nexus","Group Call","No","","","","",""
"31489","DMR Track","Group Call","No","","","","",""
"31491","Northern Utah","Group Call","No","","","","",""
"31512","Virginia ARES","Group Call","No","","","","",""
"31513","South West Virgi","Group Call","No","","","","",""
"31515","Tidewater VA","Group Call","No","","","","",""
"31530","PNW-West","Group Call","No","","","","",""
"31551","WI--Fusion","Group Call","No","","","","",""
"31555","WI-DMR","Group Call","No","","","","",""
"31601","North East PA","Group Call","No","","","","",""
"31619","CRTS","Group Call","No","","","","",""
"31620","Kings of Digital","Group Call","No","","","","",""
"31621","Kings of Digital","Group Call","No","","","","",""
"31660","Ocean County NJ","Group Call","No","","","","",""
"31661","OMIK","Group Call","No","","","","",""
"31662","SPARC","Group Call","No","","","","",""
"31664","Nature Coast","Group Call","No","","","","",""
"31665","TGIF","Group Call","No","","","","",""
"31668","Sta-Mar","Group Call","No","","","","",""
"31670","Florida Gulf Coa","Group Call","No","","","","",""
"31671","BRARA-FL","Group Call","No","","","","",""
"31672","PI-Star Chat","Group Call","No","","","","",""
"31673","R5AUXCOMM","Group Call","No","","","","",""
"31674","The Guild","Group Call","No","","","","",""
"31675","Albany ARES","Group Call","No","","","","",""
"31676","Allstar 46031/Wi","Group Call","No","","","","",""
"31677","OEI Repeater Gro","Group Call","No","","","","",""
"31690","SEPA BOYZ","Group Call","No","","","","",""
"31691","Wi/la/IL","Group Call","No","","","","",""
"31697","Russian American","Group Call","No","","","","",""
"31699","Greek Americans","Group Call","No","","","","",""
"31770","RFINDER M1","Group Call","No","","","","",""
"31771","PNWR","Group Call","No","","","","",""
"31772","OUTDOOR ADVENTUR","Group Call","No","","","","",""
"31773","Geeks in Jeeps","Group Call","No","","","","",""
"31774","Weather Watching","Group Call","No","","","","",""
"31775","PINOYHAMS","Group Call","No","","","","",""
"31777","Mtn West TAC 1","Group Call","No","","","","",""
"31801","The Gathering Sp","Group Call","No","","","","",""
"31803","Secret Talk Grou","Group Call","No","","","","",""
"31805","CCDMR","Group Call","No","","","","",""
"31806","AREC-FUSION","Group Call","No","","","","",""
"31807","AREC-DSTAR","Group Call","No","","","","",""
"31808","AREC-WIRES-X","Group Call","No","","","","",""
"31809","AREC-DSTAR-XREF","Group Call","No","","","","",""
"31810","AREC-MULTI-P-XLX","Group Call","No","","","","",""
"31811","PINELLAS-WIRESX","Group Call","No","","","","",""
"31812","PINELLAS-DSTAR-D","Group Call","No","","","","",""
"31813","PINELLAS-DSTAR-X","Group Call","No","","","","",""
"31814","PINELLAS-MULTI-P","Group Call","No","","","","",""
"31888","CoffeeDMR","Group Call","No","","","","",""
"31990","Handi-Hams","Group Call","No","","","","",""
"310604","CARLA","Group Call","No","","","","",""
"310703","Tri-LERT","Group Call","No","","","","",""
"310997","Parrot","Group Call","No","","","","",""
"311752","Central IL","Group Call","No","","","","",""
"312656","DARN (Kalamazoo)","Group Call","No","","","","",""
"313323","GMARS","Group Call","No","","","","",""
"313324","GMARS 2","Group Call","No","","","","",""
"313327","LARK","Group Call","No","","","","",""
"313976","W8SDR Local","Group Call","No","","","","",""
"314242","SVARC","Group Call","No","","","","",""
"314314","DMR Admins","Group Call","No","","","","",""
"314401","W1DMR","Group Call","No","","","","",""
"314706","Mem Metro","Group Call","No","","","","",""
"314710","314710 Green Top","Group Call","No","","","","",""
"315409","K8DLT Beckley WV","Group Call","No","","","","",""
"316272","NASA","Group Call","No","","","","",""
"316273","JSC","Group Call","No","","","","",""
"316274","KSC","Group Call","No","","","","",""
"312917","N0KQG Repeater","Group Call","No","","","","",""
